"","id","X","Y","Z","Spit","Level","Code"
"16150","I18-3367",118.106002807617,126.525001525879,23.7600002288818,"2","6","LITHIC"
"16151","I18-3368",118.108001708984,126.511001586914,23.7689990997314,"2","6","LITHIC"
"16152","I18-3369",118.095001220703,126.414001464844,23.75,"2","6","LITHIC"
"16153","I18-3370",118.162002563477,126.583000183105,23.7409992218018,"2","6","LITHIC"
"16154","I18-3371",118.172996520996,126.376998901367,23.7490005493164,"2","6","LITHIC"
"16155","I18-3372",118.041999816895,126.286003112793,23.75,"2","6","LITHIC"
"16156","I18-3373",118.025001525879,126.526000976562,23.7399997711182,"2","6","LITHIC"
"16157","I18-3375",118.958000183105,126.09400177002,23.7689990997314,"2","6","LITHIC"
"16158","I18-3377",118.103996276855,126.289001464844,23.7439994812012,"2","6","LITHIC"
"16159","I18-3380",118.08699798584,126.09400177002,23.7810001373291,"2","6","LITHIC"
"16160","I18-3381",118.022003173828,126.147003173828,23.746000289917,"2","6","LITHIC"
"16161","I18-3383",118.167999267578,126.28800201416,23.7430000305176,"2","6","LITHIC"
"16162","I18-3384",118.055999755859,126.170997619629,23.7590007781982,"2","6","LITHIC"
"16163","I18-3385",118.016998291016,126.120002746582,23.7509994506836,"2","6","LITHIC"
"16164","I18-3388",118.040000915527,126.088996887207,23.7730007171631,"2","6","LITHIC"
"16165","I18-3389",118.013999938965,126.127998352051,23.7569999694824,"2","6","LITHIC"
"16166","I18-3390",118.458000183105,126.950996398926,23.7350006103516,"2","6","LITHIC"
"16167","I18-3391",118.638999938965,126.908996582031,23.7329998016357,"2","6","LITHIC"
"16168","I18-3392",118.345001220703,126.625999450684,23.7660007476807,"2","6","LITHIC"
"16169","I18-3393",118.289001464844,126.570999145508,23.7469997406006,"2","6","LITHIC"
"16170","I18-3394",118.232002258301,126.387001037598,23.7369995117188,"2","6","LITHIC"
"16171","I18-3395",118.166999816895,126.184997558594,23.7679996490479,"2","6","LITHIC"
"16172","I18-3399",118.234001159668,126.323997497559,23.7409992218018,"2","6","LITHIC"
"16173","I18-3400",118.292999267578,126.516998291016,23.7530002593994,"2","6","LITHIC"
"16174","I18-3401",118.111999511719,126.138999938965,23.7709999084473,"2","6","LITHIC"
"16175","I18-3402",118.26000213623,126.334999084473,23.746000289917,"2","6","LITHIC"
"16176","I18-3404",118.369003295898,126.551002502441,23.7450008392334,"2","6","LITHIC"
"16177","I18-3405",118.278999328613,126.306999206543,23.738000869751,"2","6","LITHIC"
"16178","I18-3406",118.325996398926,126.328002929688,23.7779998779297,"2","6","LITHIC"
"16179","I18-3407",118.365997314453,126.415000915527,23.7430000305176,"2","6","LITHIC"
"16180","I18-3408",118.378997802734,126.47200012207,23.7350006103516,"2","6","LITHIC"
"16181","I18-3409",118.431999206543,126.550003051758,23.7360000610352,"2","6","LITHIC"
"16182","I18-3410",118.40299987793,126.658996582031,23.7520008087158,"2","6","LITHIC"
"16183","I18-3411",118.59400177002,126.746002197266,23.7490005493164,"2","6","LITHIC"
"16184","I18-3412",118.584999084473,126.805000305176,23.7320003509521,"2","6","LITHIC"
"16185","I18-3414",118.404998779297,126.680999755859,23.738000869751,"2","6","LITHIC"
"16186","I18-3415",118.708000183105,126.713996887207,23.7360000610352,"2","6","LITHIC"
"16187","I18-3416",118.551002502441,126.654998779297,23.7409992218018,"2","6","LITHIC"
"16188","I18-3417",118.477996826172,126.619003295898,23.7350006103516,"2","6","LITHIC"
"16189","I18-3419",118.611999511719,126.623001098633,23.7339992523193,"2","6","LITHIC"
"16190","I18-3420",118.455001831055,126.587997436523,23.7390003204346,"2","6","LITHIC"
"16191","I18-3421",118.400001525879,126.416000366211,23.7479991912842,"2","6","LITHIC"
"16192","I18-3422",118.313003540039,126.294998168945,23.7530002593994,"2","6","LITHIC"
"16193","I18-3423",118.452003479004,126.509002685547,23.7329998016357,"2","6","LITHIC"
"16194","I18-3425",118.555000305176,126.55899810791,23.742000579834,"2","6","LITHIC"
"16195","I18-3426",118.55899810791,126.555000305176,23.7399997711182,"2","6","LITHIC"
"16196","I18-3427",118.455001831055,126.416000366211,23.7280006408691,"2","6","LITHIC"
"16197","I18-3428",118.552001953125,126.497001647949,23.7520008087158,"2","6","LITHIC"
"16198","I18-3429",118.482002258301,126.388000488281,23.7320003509521,"2","6","LITHIC"
"16199","I18-3430",118.700996398926,126.452003479004,23.7469997406006,"2","6","LITHIC"
"16200","I18-3431",118.535003662109,126.416999816895,23.7530002593994,"2","6","LITHIC"
"16201","I18-3432",118.736999511719,126.402000427246,23.757999420166,"2","6","LITHIC"
"16202","I18-3433",118.786003112793,126.421997070312,23.7409992218018,"2","6","LITHIC"
"16203","I18-3434",118.568000793457,126.36799621582,23.742000579834,"2","6","LITHIC"
"16204","I18-3435",118.430000305176,126.283996582031,23.7840003967285,"2","6","LITHIC"
"16205","I18-3436",118.317001342773,126.289001464844,23.7399997711182,"2","6","LITHIC"
"16206","I18-3437",118.235000610352,126.231002807617,23.7320003509521,"2","6","LITHIC"
"16207","I18-3438",118.204002380371,126.179000854492,23.7409992218018,"2","6","LITHIC"
"16208","I18-3439",118.181999206543,126.154998779297,23.7450008392334,"2","6","LITHIC"
"16209","I18-3441",118.449996948242,126.295997619629,23.7430000305176,"2","6","LITHIC"
"16210","I18-3443",118.328002929688,126.138999938965,23.7649993896484,"2","6","LITHIC"
"16211","I18-3447",118.392997741699,126.185997009277,23.7779998779297,"2","6","LITHIC"
"16212","I18-3448",118.422996520996,126.11799621582,23.75,"2","6","LITHIC"
"16213","I18-3451",118.511001586914,126.228996276855,23.757999420166,"2","6","LITHIC"
"16214","I18-3452",118.571998596191,126.21199798584,23.7609996795654,"2","6","LITHIC"
"16215","I18-3453",118.649002075195,126.223999023438,23.7479991912842,"2","6","LITHIC"
"16216","I18-3454",118.713996887207,126.195999145508,23.7520008087158,"2","6","LITHIC"
"16217","I18-3455",118.680000305176,126.093002319336,23.761999130249,"2","6","LITHIC"
"16218","I18-3456",118.593002319336,126.116996765137,23.7490005493164,"2","6","LITHIC"
"16219","I18-3457",118.519996643066,126.120002746582,23.7660007476807,"2","6","LITHIC"
"16220","I18-3458",118.481002807617,126.093002319336,23.757999420166,"2","6","LITHIC"
"16221","I18-3459",118.414001464844,126.101997375488,23.7399997711182,"2","6","LITHIC"
"16222","I18-3460",118.296997070312,126.055000305176,23.7479991912842,"2","6","LITHIC"
"16223","I18-3461",118.494003295898,126.041000366211,23.7630004882812,"2","6","LITHIC"
"16224","I18-3462",118.727996826172,126.088996887207,23.7569999694824,"2","6","LITHIC"
"16225","I18-3464",118.000999450684,126.688003540039,23.6849994659424,"3","6","LITHIC"
"16226","I18-3465",118.015998840332,126.61799621582,23.6800003051758,"3","6","LITHIC"
"16227","I18-3467",118.044998168945,126.572998046875,23.7059993743896,"3","6","LITHIC"
"16228","I18-3468",118.06600189209,126.666000366211,23.6879997253418,"3","6","LITHIC"
"16229","I18-3469",118.047996520996,126.738998413086,23.701000213623,"3","6","LITHIC"
"16230","I18-3471",118.139999389648,126.842002868652,23.6800003051758,"3","6","LITHIC"
"16231","I18-3472",118.186996459961,126.778999328613,23.701000213623,"3","6","LITHIC"
"16232","I18-3473",118.133003234863,126.76000213623,23.7080001831055,"3","6","LITHIC"
"16233","I18-3474",118.200996398926,126.652000427246,23.701000213623,"3","6","LITHIC"
"16234","I18-3475",118.176002502441,126.592002868652,23.7390003204346,"3","6","LITHIC"
"16235","I18-3476",118.061996459961,126.555000305176,23.6940002441406,"3","6","LITHIC"
"16236","I18-3477",118.197998046875,126.706001281738,23.6860008239746,"3","6","LITHIC"
"16237","I18-3479",118.055999755859,126.498001098633,23.7299995422363,"3","6","LITHIC"
"16238","I18-3480",118.19100189209,126.821998596191,23.6959991455078,"3","6","LITHIC"
"16239","I18-3482",118.185997009277,126.580001831055,23.6919994354248,"3","6","LITHIC"
"16240","I18-3483",118.120002746582,126.471000671387,23.7180004119873,"3","6","LITHIC"
"16241","I18-3484",118.246002197266,126.593002319336,23.7199993133545,"3","6","LITHIC"
"16242","I18-3485",118.172996520996,126.521003723145,23.6959991455078,"3","6","LITHIC"
"16243","I18-3486",118.152000427246,126.877998352051,23.6889991760254,"3","6","LITHIC"
"16244","I18-3487",118.222999572754,126.818000793457,23.69700050354,"3","6","LITHIC"
"16245","I18-3488",118.267997741699,126.774002075195,23.6959991455078,"3","6","LITHIC"
"16246","I18-3489",118.228996276855,126.563003540039,23.7220001220703,"3","6","LITHIC"
"16247","I18-3490",118.149002075195,126.503997802734,23.701000213623,"3","6","LITHIC"
"16248","I18-3491",118.11499786377,126.480003356934,23.6919994354248,"3","6","LITHIC"
"16249","I18-3493",118.869003295898,126.75,23.7059993743896,"3","6","LITHIC"
"16250","I18-3495",118.963996887207,126.718002319336,23.6979999542236,"3","6","LITHIC"
"16251","I18-3496",118.982002258301,126.63500213623,23.7189998626709,"3","6","LITHIC"
"16252","I18-3499",118.329002380371,126.769996643066,23.6919994354248,"3","6","LITHIC"
"16253","I18-3500",118.206001281738,126.901000976562,23.7019996643066,"3","6","LITHIC"
"16254","I18-3502",118.296997070312,126.595001220703,23.7269992828369,"3","6","LITHIC"
"16255","I18-3503",118.321998596191,126.588996887207,23.7019996643066,"3","6","LITHIC"
"16256","I18-3504",118.337997436523,126.608001708984,23.6949996948242,"3","6","LITHIC"
"16257","I18-3505",118.278999328613,126.552001953125,23.7129993438721,"3","6","LITHIC"
"16258","I18-3506",118.999000549316,126.755996704102,23.7119998931885,"3","6","LITHIC"
"16259","I18-3507",118.956001281738,126.856002807617,23.7040004730225,"3","6","LITHIC"
"16260","I18-3508",118.324996948242,126.634002685547,23.6940002441406,"3","6","LITHIC"
"16261","I18-3509",118.301002502441,126.564002990723,23.7000007629395,"3","6","LITHIC"
"16262","I18-3510",118.212997436523,126.483001708984,23.7189998626709,"3","6","LITHIC"
"16263","I18-3511",118.212997436523,126.466003417969,23.7360000610352,"3","6","LITHIC"
"16264","I18-3512",118.273002624512,126.505996704102,23.7099990844727,"3","6","LITHIC"
"16265","I18-3514",118.278999328613,126.834999084473,23.6989994049072,"3","6","LITHIC"
"16266","I18-3515",118.393997192383,126.671997070312,23.6849994659424,"3","6","LITHIC"
"16267","I18-3516",118.287002563477,126.521003723145,23.6879997253418,"3","6","LITHIC"
"16268","I18-3517",118.241996765137,126.52799987793,23.6860008239746,"3","6","LITHIC"
"16269","I18-3519",118.141998291016,126.402000427246,23.7250003814697,"3","6","LITHIC"
"16270","I18-3520",118.00700378418,126.425003051758,23.6989994049072,"3","6","LITHIC"
"16271","I18-3521",118.031997680664,126.429000854492,23.7059993743896,"3","6","LITHIC"
"16272","I18-3522",118.004997253418,126.376998901367,23.701000213623,"3","6","LITHIC"
"16273","I18-3526",118.063003540039,126.315002441406,23.7059993743896,"3","6","LITHIC"
"16274","I18-3528",118.133003234863,126.377998352051,23.7019996643066,"3","6","LITHIC"
"16275","I18-3529",118.276000976562,126.984001159668,23.7029991149902,"3","6","LITHIC"
"16276","I18-3530",118.334999084473,126.865997314453,23.7180004119873,"3","6","LITHIC"
"16277","I18-3532",118.319999694824,126.533996582031,23.69700050354,"3","6","LITHIC"
"16278","I18-3533",118.301002502441,126.467002868652,23.6979999542236,"3","6","LITHIC"
"16279","I18-3534",118.216003417969,126.43399810791,23.681999206543,"3","6","LITHIC"
"16280","I18-3535",118.194999694824,126.351997375488,23.7250003814697,"3","6","LITHIC"
"16281","I18-3536",118.134002685547,126.329002380371,23.7000007629395,"3","6","LITHIC"
"16282","I18-3537",118.098999023438,126.295997619629,23.6909999847412,"3","6","LITHIC"
"16283","I18-3538",118.036003112793,126.263000488281,23.6989994049072,"3","6","LITHIC"
"16284","I18-3540",118.045997619629,126.247001647949,23.7040004730225,"3","6","LITHIC"
"16285","I18-3541",118.181999206543,126.273002624512,23.7180004119873,"3","6","LITHIC"
"16286","I18-3542",118.204002380371,126.281997680664,23.738000869751,"3","6","LITHIC"
"16287","I18-3543",118.363998413086,126.501998901367,23.7110004425049,"3","6","LITHIC"
"16288","I18-3544",118.342002868652,126.445999145508,23.7180004119873,"3","6","LITHIC"
"16289","I18-3545",118.309997558594,126.476997375488,23.6889991760254,"3","6","LITHIC"
"16290","I18-3546",118.295997619629,126.454002380371,23.6860008239746,"3","6","LITHIC"
"16291","I18-3547",118.267997741699,126.430999755859,23.7029991149902,"3","6","LITHIC"
"16292","I18-3548",118.18399810791,126.343002319336,23.7040004730225,"3","6","LITHIC"
"16293","I18-3549",118.198997497559,126.291000366211,23.7040004730225,"3","6","LITHIC"
"16294","I18-3550",118.19100189209,126.237998962402,23.7089996337891,"3","6","LITHIC"
"16295","I18-3551",118.149002075195,126.233001708984,23.7019996643066,"3","6","LITHIC"
"16296","I18-3552",118.16300201416,126.22200012207,23.7119998931885,"3","6","LITHIC"
"16297","I18-3553",118.149002075195,126.204002380371,23.6909999847412,"3","6","LITHIC"
"16298","I18-3555",118,126.146003723145,23.7409992218018,"3","6","LITHIC"
"16299","I18-3556",118.94100189209,126.301002502441,23.7259998321533,"3","6","LITHIC"
"16300","I18-3557",118.809997558594,126.406997680664,23.7250003814697,"3","6","LITHIC"
"16301","I18-3558",118.310997009277,126.466003417969,23.6889991760254,"3","6","LITHIC"
"16302","I18-3560",118.268997192383,126.371002197266,23.6900005340576,"3","6","LITHIC"
"16303","I18-3561",118.22200012207,126.322998046875,23.7049999237061,"3","6","LITHIC"
"16304","I18-3562",118.192001342773,126.325996398926,23.69700050354,"3","6","LITHIC"
"16305","I18-3563",118.205001831055,126.282997131348,23.69700050354,"3","6","LITHIC"
"16306","I18-3564",118.188003540039,126.220001220703,23.7000007629395,"3","6","LITHIC"
"16307","I18-3565",118.119003295898,126.164001464844,23.6879997253418,"3","6","LITHIC"
"16308","I18-3566",118.974998474121,126.126998901367,23.738000869751,"3","6","LITHIC"
"16309","I18-3567",118.928001403809,126.177001953125,23.7180004119873,"3","6","LITHIC"
"16310","I18-3568",118.83699798584,126.403999328613,23.7150001525879,"3","6","LITHIC"
"16311","I18-3569",118.295997619629,126.350997924805,23.693000793457,"3","6","LITHIC"
"16312","I18-3570",118.275001525879,126.30899810791,23.7409992218018,"3","6","LITHIC"
"16313","I18-3572",118.25700378418,126.15599822998,23.7250003814697,"3","6","LITHIC"
"16314","I18-3573",118.182998657227,126.177001953125,23.6849994659424,"3","6","LITHIC"
"16315","I18-3574",118.265998840332,126.334999084473,23.7000007629395,"3","6","LITHIC"
"16316","I18-3575",118.275001525879,126.330001831055,23.701000213623,"3","6","LITHIC"
"16317","I18-3578",118.427001953125,126.444000244141,23.6860008239746,"3","6","LITHIC"
"16318","I18-3580",118.276000976562,126.331001281738,23.6919994354248,"3","6","LITHIC"
"16319","I18-3581",118.357002258301,126.335998535156,23.7329998016357,"3","6","LITHIC"
"16320","I18-3582",118.244003295898,126.297996520996,23.701000213623,"3","6","LITHIC"
"16321","I18-3583",118.305000305176,126.269996643066,23.6919994354248,"3","6","LITHIC"
"16322","I18-3586",118.263000488281,126.167999267578,23.7299995422363,"3","6","LITHIC"
"16323","I18-3589",118.903999328613,126.984001159668,23.7220001220703,"3","6","LITHIC"
"16324","I18-3590",118.273002624512,126.179000854492,23.7129993438721,"3","6","LITHIC"
"16325","I18-3591",118.206001281738,126.149002075195,23.6919994354248,"3","6","LITHIC"
"16326","I18-3593",118.33699798584,126.322998046875,23.6900005340576,"3","6","LITHIC"
"16327","I18-3596",118.28800201416,126.152000427246,23.681999206543,"3","6","LITHIC"
"16328","I18-3597",118.237998962402,126.13500213623,23.693000793457,"3","6","LITHIC"
"16329","I18-3599",118.359001159668,126.350997924805,23.6860008239746,"3","6","LITHIC"
"16330","I18-3600",118.343002319336,126.309997558594,23.6879997253418,"3","6","LITHIC"
"16331","I18-3602",118.350997924805,126.199996948242,23.7099990844727,"3","6","LITHIC"
"16332","I18-3603",118.351997375488,126.199996948242,23.7089996337891,"3","6","LITHIC"
"16333","I18-3604",118.235000610352,126.18399810791,23.7329998016357,"3","6","LITHIC"
"16334","I18-3605",118.363998413086,126.108001708984,23.7180004119873,"3","6","LITHIC"
"16335","I18-3606",118.695999145508,126.698997497559,23.6940002441406,"3","6","LITHIC"
"16336","I18-3607",118.689002990723,126.878997802734,23.7140007019043,"3","6","LITHIC"
"16337","I18-3609",118.399002075195,126.323997497559,23.6900005340576,"3","6","LITHIC"
"16338","I18-3610",118.459999084473,126.235000610352,23.7220001220703,"3","6","LITHIC"
"16339","I18-3612",118.348999023438,126.129997253418,23.7040004730225,"3","6","LITHIC"
"16340","I18-3614",118.236999511719,126.065002441406,23.7150001525879,"3","6","LITHIC"
"16341","I18-3617",118.675003051758,126.852996826172,23.69700050354,"3","6","LITHIC"
"16342","I18-3618",118.436996459961,126.299003601074,23.6849994659424,"3","6","LITHIC"
"16343","I18-3619",118.331001281738,126.052001953125,23.7119998931885,"3","6","LITHIC"
"16344","I18-3620",118.66300201416,126.809997558594,23.6730003356934,"3","6","LITHIC"
"16345","I18-3621",118.516998291016,126.453002929688,23.7269992828369,"3","6","LITHIC"
"16346","I18-3622",118.473999023438,126.397003173828,23.6989994049072,"3","6","LITHIC"
"16347","I18-3623",118.435997009277,126.285003662109,23.6849994659424,"3","6","LITHIC"
"16348","I18-3624",118.458000183105,126.273002624512,23.6979999542236,"3","6","LITHIC"
"16349","I18-3625",118.428001403809,126.248001098633,23.693000793457,"3","6","LITHIC"
"16350","I18-3626",118.649002075195,126.829002380371,23.6749992370605,"3","6","LITHIC"
"16351","I18-3627",118.564002990723,126.819000244141,23.6870002746582,"3","6","LITHIC"
"16352","I18-3628",118.428001403809,126.518997192383,23.6840000152588,"3","6","LITHIC"
"16353","I18-3629",118.41300201416,126.482002258301,23.6830005645752,"3","6","LITHIC"
"16354","I18-3630",118.444000244141,126.442001342773,23.6879997253418,"3","6","LITHIC"
"16355","I18-3631",118.524002075195,126.378997802734,23.6879997253418,"3","6","LITHIC"
"16356","I18-3632",118.402000427246,126.125999450684,23.7070007324219,"3","6","LITHIC"
"16357","I18-3633",118.452003479004,126.137001037598,23.6919994354248,"3","6","LITHIC"
"16358","I18-3634",118.434997558594,126.462997436523,23.6760005950928,"3","6","LITHIC"
"16359","I18-3635",118.486999511719,126.421997070312,23.6919994354248,"3","6","LITHIC"
"16360","I18-3636",118.651000976562,126.944999694824,23.6770000457764,"3","6","LITHIC"
"16361","I18-3637",118.480003356934,126.468002319336,23.6770000457764,"3","6","LITHIC"
"16362","I18-3638",118.539001464844,126.388000488281,23.6840000152588,"3","6","LITHIC"
"16363","I18-3641",118.554000854492,126.259002685547,23.6900005340576,"3","6","LITHIC"
"16364","I18-3642",118.509002685547,126.172996520996,23.6979999542236,"3","6","LITHIC"
"16365","I18-3643",118.486000061035,126.153999328613,23.701000213623,"3","6","LITHIC"
"16366","I18-3644",118.444000244141,126.116996765137,23.6919994354248,"3","6","LITHIC"
"16367","I18-3645",118.454002380371,126.064002990723,23.738000869751,"3","6","LITHIC"
"16368","I18-3647",118.539001464844,126.741996765137,23.69700050354,"3","6","LITHIC"
"16369","I18-3648",118.546997070312,126.642997741699,23.6889991760254,"3","6","LITHIC"
"16370","I18-3649",118.52799987793,126.874000549316,23.6979999542236,"3","6","LITHIC"
"16371","I18-3650",118.527000427246,126.208999633789,23.6870002746582,"3","6","LITHIC"
"16372","I18-3651",118.554000854492,126.137001037598,23.7360000610352,"3","6","LITHIC"
"16373","I18-3652",118.431999206543,126.041000366211,23.7240009307861,"3","6","LITHIC"
"16374","I18-3653",118.526000976562,126.633003234863,23.6900005340576,"3","6","LITHIC"
"16375","I18-3655",118.394996643066,126.056999206543,23.6979999542236,"3","6","LITHIC"
"16376","I18-3656",118.535003662109,126.154998779297,23.7070007324219,"3","6","LITHIC"
"16377","I18-3657",118.36799621582,126.028999328613,23.7059993743896,"3","6","LITHIC"
"16378","I18-3658",118.456001281738,126.064002990723,23.7049999237061,"3","6","LITHIC"
"16379","I18-3661",118.577003479004,126.130996704102,23.7119998931885,"3","6","LITHIC"
"16380","I18-3662",118.51000213623,126.060997009277,23.7129993438721,"3","6","LITHIC"
"16381","I18-3663",118.425003051758,126.620002746582,23.6840000152588,"3","6","LITHIC"
"16382","I18-3664",118.605003356934,126.931999206543,23.67799949646,"3","6","LITHIC"
"16383","I18-3666",118.555999755859,126.102996826172,23.6989994049072,"3","6","LITHIC"
"16384","I18-3667",118.634002685547,126.165000915527,23.738000869751,"3","6","LITHIC"
"16385","I18-3669",118.616996765137,126.207000732422,23.6840000152588,"3","6","LITHIC"
"16386","I18-3670",118.592002868652,126.091003417969,23.6940002441406,"3","6","LITHIC"
"16387","I18-3671",118.609001159668,126.529998779297,23.7229995727539,"3","6","LITHIC"
"16388","I18-3672",118.676002502441,126.553001403809,23.7070007324219,"3","6","LITHIC"
"16389","I18-3673",118.674003601074,126.529998779297,23.7199993133545,"3","6","LITHIC"
"16390","I18-3675",118.607002258301,126.569999694824,23.6919994354248,"3","6","LITHIC"
"16391","I18-3676",118.686996459961,126.589996337891,23.6860008239746,"3","6","LITHIC"
"16392","I18-3677",118.680000305176,126.98999786377,23.6730003356934,"3","6","LITHIC"
"16393","I18-3678",118.41300201416,126.906997680664,23.6949996948242,"3","6","LITHIC"
"16394","I18-3679",118.853996276855,126.428001403809,23.701000213623,"3","6","LITHIC"
"16395","I18-3680",118.745002746582,126.52799987793,23.6989994049072,"3","6","LITHIC"
"16396","I18-3681",118.682998657227,126.472999572754,23.7250003814697,"3","6","LITHIC"
"16397","I18-3683",118.535003662109,126.466003417969,23.6849994659424,"3","6","LITHIC"
"16398","I18-3684",118.541999816895,126.435997009277,23.67799949646,"3","6","LITHIC"
"16399","I18-3685",118.61499786377,126.331001281738,23.681999206543,"3","6","LITHIC"
"16400","I18-3686",118.643997192383,126.235000610352,23.6909999847412,"3","6","LITHIC"
"16401","I18-3687",118.650001525879,126.203002929688,23.6879997253418,"3","6","LITHIC"
"16402","I18-3688",118.653999328613,126.103996276855,23.6979999542236,"3","6","LITHIC"
"16403","I18-3689",118.513000488281,126.962997436523,23.6900005340576,"3","6","LITHIC"
"16404","I18-3690",118.682998657227,126.485000610352,23.6870002746582,"3","6","LITHIC"
"16405","I18-3692",118.677001953125,126.422996520996,23.6940002441406,"3","6","LITHIC"
"16406","I18-3693",118.718002319336,126.412002563477,23.7000007629395,"3","6","LITHIC"
"16407","I18-3695",118.761001586914,126.144996643066,23.7169990539551,"3","6","LITHIC"
"16408","I18-3696",118.75,126.073997497559,23.738000869751,"3","6","LITHIC"
"16409","I18-3697",118.710998535156,126.355003356934,23.6900005340576,"3","6","LITHIC"
"16410","I18-3698",118.724998474121,126.279998779297,23.7129993438721,"3","6","LITHIC"
"16411","I18-3699",118.735000610352,126.174003601074,23.7099990844727,"3","6","LITHIC"
"16412","I18-3700",118.797996520996,126.127998352051,23.7089996337891,"3","6","LITHIC"
"16413","I18-3703",118.017997741699,126.207000732422,23.69700050354,"3","6","LITHIC"
"16414","I18-3704",118.783996582031,126.069000244141,23.7250003814697,"3","6","LITHIC"
"16415","I18-3705",118.814002990723,126.060997009277,23.7280006408691,"3","6","LITHIC"
"16416","I18-3706",118.097999572754,126.039001464844,23.7369995117188,"3","6","LITHIC"
"16417","I18-3707",118.060997009277,126.035003662109,23.7840003967285,"3","6","LITHIC"
"16418","I18-3708",118.00700378418,126.033996582031,23.7169990539551,"3","6","LITHIC"
"16419","I18-3709",118.003997802734,126.022003173828,23.7250003814697,"3","6","LITHIC"
"16420","I18-3710",118.258003234863,126.050003051758,23.7369995117188,"3","6","LITHIC"
"16421","I18-3711",118.296997070312,126.011001586914,23.7639999389648,"3","6","LITHIC"
"16422","I18-3713",118.819999694824,126.028999328613,23.7220001220703,"3","6","LITHIC"
"16423","I18-3714",118.304000854492,126.026000976562,23.7320003509521,"3","6","LITHIC"
"16424","I18-3715",118.259002685547,126.031997680664,23.7110004425049,"3","6","LITHIC"
"16425","I18-3716",118.568000793457,126.033996582031,23.701000213623,"3","6","LITHIC"
"16426","I18-3717",118.569000244141,126.032997131348,23.701000213623,"3","6","LITHIC"
"16427","I18-3718",118.915000915527,126.149002075195,23.7000007629395,"3","6","LITHIC"
"16428","I18-3719",118.541999816895,126.011001586914,23.7110004425049,"3","6","LITHIC"
"16429","I18-3721",118.988998413086,126.600997924805,23.6620006561279,"3","6","LITHIC"
"16430","I18-3722",118.948997497559,126.670997619629,23.6620006561279,"4","6","LITHIC"
"16431","I18-3723",118.922996520996,126.539001464844,23.6490001678467,"4","6","LITHIC"
"16432","I18-3724",118.991996765137,126.565002441406,23.6609992980957,"4","6","LITHIC"
"16433","I18-3725",118.96900177002,126.730003356934,23.6560001373291,"4","6","LITHIC"
"16434","I18-3726",118.035003662109,126.463996887207,23.6609992980957,"4","6","LITHIC"
"16435","I18-3727",118.297996520996,126.985000610352,23.673999786377,"4","6","LITHIC"
"16436","I18-3728",118.049003601074,126.76000213623,23.6609992980957,"4","6","LITHIC"
"16437","I18-3729",118.037002563477,126.730003356934,23.6469993591309,"4","6","LITHIC"
"16438","I18-3730",118.029998779297,126.694000244141,23.6520004272461,"4","6","LITHIC"
"16439","I18-3731",118.064002990723,126.646003723145,23.6450004577637,"4","6","LITHIC"
"16440","I18-3732",118.096000671387,126.561996459961,23.6669998168945,"4","6","LITHIC"
"16441","I18-3735",118.047996520996,126.374000549316,23.6469993591309,"4","6","LITHIC"
"16442","I18-3736",118.130996704102,126.714996337891,23.6490001678467,"4","6","LITHIC"
"16443","I18-3737",118.11799621582,126.66300201416,23.6499996185303,"4","6","LITHIC"
"16444","I18-3738",118.093002319336,126.593002319336,23.6639995574951,"4","6","LITHIC"
"16445","I18-3739",118.121002197266,126.539001464844,23.6590003967285,"4","6","LITHIC"
"16446","I18-3741",118.151000976562,126.721000671387,23.6509990692139,"4","6","LITHIC"
"16447","I18-3742",118.221000671387,126.611999511719,23.6520004272461,"4","6","LITHIC"
"16448","I18-3743",118.203002929688,126.678001403809,23.6620006561279,"4","6","LITHIC"
"16449","I18-3744",118.236999511719,126.61799621582,23.6520004272461,"4","6","LITHIC"
"16450","I18-3747",118.23999786377,126.75700378418,23.6690006256104,"4","6","LITHIC"
"16451","I18-3748",118.386001586914,126.71199798584,23.6560001373291,"4","6","LITHIC"
"16452","I18-3749",118.322998046875,126.637001037598,23.6529998779297,"4","6","LITHIC"
"16453","I18-3750",118.272003173828,126.542999267578,23.6539993286133,"4","6","LITHIC"
"16454","I18-3752",118.223999023438,126.485000610352,23.6639995574951,"4","6","LITHIC"
"16455","I18-3754",118.194000244141,126.75700378418,23.6450004577637,"4","6","LITHIC"
"16456","I18-3755",118.221000671387,126.714996337891,23.6429996490479,"4","6","LITHIC"
"16457","I18-3756",118.890998840332,126.478996276855,23.681999206543,"4","6","LITHIC"
"16458","I18-3757",118.835998535156,126.290000915527,23.6919994354248,"4","6","LITHIC"
"16459","I18-3758",118.785003662109,126.305000305176,23.6849994659424,"4","6","LITHIC"
"16460","I18-3759",118.857002258301,126.388999938965,23.6660003662109,"4","6","LITHIC"
"16461","I18-3760",118.042999267578,126.846000671387,23.6490001678467,"4","6","LITHIC"
"16462","I18-3761",118.971000671387,126.355003356934,23.6450004577637,"4","6","LITHIC"
"16463","I18-3763",118.956001281738,126.495002746582,23.6420001983643,"4","6","LITHIC"
"16464","I18-3764",118.754997253418,126.251998901367,23.6919994354248,"4","6","LITHIC"
"16465","I18-3765",118.845001220703,126.162002563477,23.681999206543,"4","6","LITHIC"
"16466","I18-3766",118.940002441406,126.184997558594,23.6879997253418,"4","6","LITHIC"
"16467","I18-3767",118.021003723145,126.927001953125,23.6499996185303,"4","6","LITHIC"
"16468","I18-3768",118.033996582031,126.995002746582,23.6459999084473,"4","6","LITHIC"
