"","id","X","Y","Z","Spit","Level","Code","Sitio","Area","Lot","Materia","Classe","Fragmentacao_Artefacto","Cortex","Peso","Espessura","Largura","Comprimento","Alteracao","Fogo","N_Esquirolas","Tipo_Retocado","Notas"
"3240","I21-3283",118.817001342773,129.29899597168,24.2259998321533,"2","4E","BUCKET","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,1.9,0,0,0,"Nenhuma",NA,NA,NA,NA
"3241","I21-3283",118.817001342773,129.29899597168,24.2259998321533,"2","4E","BUCKET","VB",TRUE,"LOT-102","Silex","Produto retocado",NA,"0%",1.5,7.24,10.2,21.15,"Nenhuma",NA,NA,"Raspadeira",NA
"3242","I21-3283",118.817001342773,129.29899597168,24.2259998321533,"2","4E","BUCKET","VB",TRUE,"LOT-102","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,6,NA,NA
"3243","I21-3292",118.606002807617,129.667007446289,24.2569999694824,"2","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Fragmento",NA,NA,24.4,0,0,0,"Nenhuma",NA,NA,NA,NA
"3244","I21-3302",118.688003540039,129.858001708984,24.253999710083,"2","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Lasca",NA,"0%",1.6,4.77,21.03,17.3,"Nenhuma",NA,NA,NA,NA
"3245","I21-3306",118.776000976562,129.992004394531,24.3600006103516,"1","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Lasca",NA,"0%",1.7,4.35,16.72,23.98,"Nenhuma",NA,NA,NA,NA
"3246","I21-3310",118.703002929688,129.82600402832,24.2320003509521,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1.9,0,0,0,"Nenhuma",NA,NA,NA,NA
"3247","I21-3310",118.703002929688,129.82600402832,24.2320003509521,"2","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,7,NA,NA
"3248","I21-3310",118.703002929688,129.82600402832,24.2320003509521,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,11,NA,NA
"3249","I21-3313",118.444000244141,129.223999023438,24.2089996337891,"2","4E","LITHIC","VB",TRUE,"LOT-232","Silex","Fragmento Lasca","Proximal","0%",2,5.28,20.86,0,"Nenhuma",NA,NA,NA,NA
"3250","I21-3318",118.15599822998,129.563995361328,24.2059993743896,"2","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Núcleo",NA,"0%",7.6,11.74,27.22,24.85,"Nenhuma",NA,NA,NA,NA
"3251","I21-3320",118.498001098633,129.419006347656,24.2099990844727,"2","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Lasca",NA,"0%",9.6,9.15,29.54,30.63,"Nenhuma",NA,NA,NA,NA
"3252","I21-3321",118.357002258301,129.214996337891,24.1949996948242,"2","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,3,NA,NA
"3253","I21-3321",118.357002258301,129.214996337891,24.1949996948242,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,8,NA,NA
"3254","I21-3327",118.34400177002,129.733993530273,24.1830005645752,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Lasca",NA,"0%",0.7,2.9,14.63,17.13,"Nenhuma",NA,NA,NA,NA
"3255","I21-3327",118.34400177002,129.733993530273,24.1830005645752,"2","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Lasca",NA,"1-30%",1,4.54,12,17.17,"Nenhuma",NA,NA,NA,NA
"3256","I21-3327",118.34400177002,129.733993530273,24.1830005645752,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,17,NA,NA
"3257","I21-3330",118.106002807617,129.944000244141,24.2229995727539,"2","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Lasca",NA,"1-30%",4.2,9.22,21.8,24.68,"Nenhuma",NA,NA,NA,NA
"3258","I21-3332",118.237998962402,129.936996459961,24.2089996337891,"2","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Fragmento",NA,NA,10.6,0,0,0,"Nenhuma",NA,NA,NA,NA
"3259","I21-3339",118.605003356934,129.061996459961,24.2000007629395,"2","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Lasca",NA,"31-60%",2.2,6.58,17.44,19.33,"Fogo","Queimado",NA,NA,NA
"3260","I21-3342",118.603996276855,129.350997924805,24.2110004425049,"2","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Lasca",NA,"1-30%",4.3,4.34,16.7,23.25,"Fogo","Queimado",NA,NA,NA
"3261","I21-3347",118.720001220703,129.070999145508,24.2220001220703,"2","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Lasca",NA,"0%",4,7.52,38.46,19.38,"Nenhuma",NA,NA,NA,NA
"3262","I21-3350",118.72200012207,129.210998535156,24.201000213623,"2","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Lasca",NA,"0%",1.3,8.91,16.07,12.53,"Nenhuma",NA,NA,NA,NA
"3263","I21-3360",118.949996948242,129.192001342773,24.2059993743896,"2","4E","LITHIC","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1,0,0,0,"Nenhuma",NA,NA,NA,NA
"3264","I21-3364",118.901000976562,129.324996948242,24.2169990539551,"2","4E","LITHIC","VB",TRUE,"LOT-232","Silex","Fragmento",NA,NA,3,0,0,0,"Nenhuma",NA,NA,NA,NA
"3265","I21-3366",118.721000671387,129.47200012207,24.2040004730225,"2","4E","LITHIC","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,4,0,0,0,"Nenhuma",NA,NA,NA,NA
"3266","I21-3367",118.744003295898,129.194000244141,24.1909999847412,"2","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,6,NA,NA
"3267","I21-3367",118.744003295898,129.194000244141,24.1909999847412,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,15,NA,NA
"3268","I21-3376",118.799003601074,129.514999389648,24.2189998626709,"2","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3269","I21-3380",118.668998718262,129.748001098633,24.2080001831055,"2","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Fragmento",NA,NA,2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3270","I21-3384",118.551002502441,129.509994506836,24.1979999542236,"2","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Fragmento",NA,NA,5,0,0,0,"Nenhuma",NA,NA,NA,NA
"3271","I21-3394",118.720001220703,129.796997070312,24.193000793457,"2","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,5,NA,NA
"3272","I21-3394",118.720001220703,129.796997070312,24.193000793457,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,21,NA,NA
"3273","I21-3394",118.720001220703,129.796997070312,24.193000793457,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,2.5,0,0,0,"Nenhuma",NA,NA,NA,NA
"3274","I21-3394",118.720001220703,129.796997070312,24.193000793457,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1.2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3275","I21-3394",118.720001220703,129.796997070312,24.193000793457,"2","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1.9,0,0,0,"Nenhuma",NA,NA,NA,NA
"3276","I21-3406",118.255996704102,129.520004272461,24.1809997558594,"3","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Fragmento",NA,NA,9,0,0,0,"Concrecao",NA,NA,NA,NA
"3277","I21-3410",118.40299987793,129.708999633789,24.1240005493164,"3","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Fragmento de Núcleo",NA,"31-60%",87.8,27.37,0,0,"Nenhuma",NA,NA,NA,NA
"3278","I21-3413",118.502998352051,129.746002197266,24.1630001068115,"3","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Núcleo",NA,"0%",9.3,15.01,23.05,26.16,"Nenhuma",NA,NA,NA,NA
"3279","I21-3416",118.425003051758,129.860000610352,24.1350002288818,"3","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,1,NA,NA
"3280","I21-3416",118.425003051758,129.860000610352,24.1350002288818,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,2,NA,NA
"3281","I21-3420",118.671997070312,129.776992797852,24.1909999847412,"3","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Fragmento",NA,NA,13.6,0,0,0,"Nenhuma",NA,NA,NA,NA
"3282","I21-3426",118.69100189209,129.686996459961,24.1439990997314,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,2.6,0,0,0,"Nenhuma",NA,NA,NA,NA
"3283","I21-3426",118.69100189209,129.686996459961,24.1439990997314,"3","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,2,NA,NA
"3284","I21-3426",118.69100189209,129.686996459961,24.1439990997314,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,8,NA,NA
"3285","I21-3435",118.877998352051,129.688003540039,24.1830005645752,"3","4E","LITHIC","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,3,0,0,0,"Nenhuma",NA,NA,NA,NA
"3286","I21-3439",118.71199798584,129.438995361328,24.1650009155273,"3","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,46,0,0,0,"Nenhuma",NA,NA,NA,NA
"3287","I21-3441",118.944999694824,129.712005615234,24.1650009155273,"3","4E","LITHIC","VB",TRUE,"LOT-82","Silex","Fragmento",NA,NA,1.8,0,0,0,"Nenhuma",NA,NA,NA,NA
"3288","I21-3442",118.86499786377,129.649993896484,24.1569995880127,"3","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Fragmento",NA,NA,3.8,0,0,0,"Nenhuma",NA,NA,NA,NA
"3289","I21-3448",118.75700378418,129.305999755859,24.19700050354,"3","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,190,0,0,0,"Nenhuma",NA,NA,NA,NA
"3290","I21-3449",118.819000244141,129.255996704102,24.2059993743896,"3","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Fragmento",NA,NA,6,0,0,0,"Nenhuma",NA,NA,NA,NA
"3291","I21-3450",118.693000793457,129.186004638672,24.1919994354248,"3","4E","LITHIC","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,130,0,0,0,"Nenhuma",NA,NA,NA,NA
"3292","I21-3451",118.807998657227,129.600997924805,24.1760005950928,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,2.1,0,0,0,"Nenhuma",NA,NA,NA,NA
"3293","I21-3451",118.807998657227,129.600997924805,24.1760005950928,"3","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,6,NA,NA
"3294","I21-3451",118.807998657227,129.600997924805,24.1760005950928,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,7,NA,NA
"3295","I21-3452",118.883003234863,129.229995727539,24.1919994354248,"3","4E","LITHIC","VB",TRUE,"LOT-232","Grauvaque","Produto alongado",NA,"0%",1,3.96,10.02,28.89,"Nenhuma",NA,NA,NA,NA
"3296","I21-3454",118.751998901367,129.417007446289,24.1529998779297,"3","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Fragmento",NA,NA,23.7,0,0,0,"Nenhuma",NA,NA,NA,NA
"3297","I21-3467",118.88200378418,129.186004638672,24.1539993286133,"3","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Núcleo",NA,"0%",21,16.49,29.86,31.56,"Nenhuma",NA,NA,NA,NA
"3298","I21-3475",118.930999755859,129.317993164062,24.1480007171631,"3","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Fragmento Lasca","Proximal","0%",0.5,2.56,10.27,0,"Nenhuma",NA,NA,NA,NA
"3299","I21-3475",118.930999755859,129.317993164062,24.1480007171631,"3","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Fragmento Lasca","Proximal","0%",0.5,3.19,13.6,0,"Nenhuma",NA,NA,NA,NA
"3300","I21-3475",118.930999755859,129.317993164062,24.1480007171631,"3","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,2,NA,NA
"3301","I21-3483",118.75700378418,129.041000366211,24.1490001678467,"3","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Fragmento",NA,NA,2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3302","I21-3490",118.53099822998,129.417999267578,24.1630001068115,"3","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,7,0,0,0,"Nenhuma",NA,NA,NA,NA
"3303","I21-3491",118.77799987793,129.270004272461,24.1399993896484,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,5.1,0,0,0,"Nenhuma",NA,NA,NA,NA
"3304","I21-3491",118.77799987793,129.270004272461,24.1399993896484,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,3.2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3305","I21-3491",118.77799987793,129.270004272461,24.1399993896484,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1.6,0,0,0,"Nenhuma",NA,NA,NA,NA
"3306","I21-3491",118.77799987793,129.270004272461,24.1399993896484,"3","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,5,NA,NA
"3307","I21-3491",118.77799987793,129.270004272461,24.1399993896484,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,6,NA,NA
"3308","I21-3492",118.149002075195,129.462005615234,24.1770000457764,"3","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,5,0,0,0,"Nenhuma",NA,NA,NA,NA
"3309","I21-3494",118.466003417969,129.427993774414,24.1690006256104,"3","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,13,0,0,0,"Nenhuma",NA,NA,NA,NA
"3310","I21-3500",118.273002624512,129.214004516602,24.17799949646,"3","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Fragmento",NA,NA,1,0,0,0,"Nenhuma",NA,NA,NA,NA
"3311","I21-3501",118.212997436523,129.419006347656,24.1520004272461,"3","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,3,0,0,0,"Nenhuma",NA,NA,NA,NA
"3312","I21-3503",118.279998779297,129.138000488281,24.1429996490479,"3","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,3,NA,NA
"3313","I21-3503",118.279998779297,129.138000488281,24.1429996490479,"3","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,1,NA,NA
"3314","I21-3505",118.181999206543,129.20100402832,24.1000003814697,"4","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Fragmento",NA,NA,2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3315","I21-3507",118.304000854492,129.473999023438,24.1270008087158,"4","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Lasca",NA,"0%",14,10.63,33.03,25.93,"Nenhuma",NA,NA,NA,NA
"3316","I21-3508",118.28800201416,129.203994750977,24.0909996032715,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,4.4,0,0,0,"Nenhuma",NA,NA,NA,NA
"3317","I21-3508",118.28800201416,129.203994750977,24.0909996032715,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,6.9,0,0,0,"Nenhuma",NA,NA,NA,NA
"3318","I21-3508",118.28800201416,129.203994750977,24.0909996032715,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1.7,0,0,0,"Nenhuma",NA,NA,NA,NA
"3319","I21-3508",118.28800201416,129.203994750977,24.0909996032715,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,8,NA,NA
"3320","I21-3508",118.28800201416,129.203994750977,24.0909996032715,"4","4E","BUCKET","VB",TRUE,"LOT-232","Calcedonia","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,1,NA,NA
"3321","I21-3509",118.477996826172,129.072998046875,24.1380004882812,"4","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,5,0,0,0,"Nenhuma",NA,NA,NA,NA
"3322","I21-3510",118.428001403809,129.212005615234,24.0939998626709,"4","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,7,NA,NA
"3323","I21-3510",118.428001403809,129.212005615234,24.0939998626709,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,6,NA,NA
"3324","I21-3514",118.277000427246,129.77799987793,24.0699996948242,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1.3,0,0,0,"Nenhuma",NA,NA,NA,NA
"3325","I21-3514",118.277000427246,129.77799987793,24.0699996948242,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,8,NA,NA
"3326","I21-3514",118.277000427246,129.77799987793,24.0699996948242,"4","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,2,NA,NA
"3327","I21-3517",118.61499786377,129.360000610352,24.1240005493164,"4","4E","LITHIC","VB",TRUE,"LOT-232","Grauvaque","Lasca",NA,"0%",3,7.19,14.4,21.94,"Nenhuma",NA,NA,NA,NA
"3328","I21-3518",118.713996887207,129.026992797852,24.1040000915527,"4","4E","LITHIC","VB",TRUE,"LOT-232","Silex","Lasca",NA,"0%",5,11.88,20.51,31.39,"Nenhuma",NA,NA,NA,NA
"3329","I21-3519",118.741996765137,129.057006835938,24.1229991912842,"4","4E","LITHIC","VB",TRUE,"LOT-82","Grauvaque","Fragmento",NA,NA,7.5,0,0,0,"Nenhuma",NA,NA,NA,NA
"3330","I21-3520",118.638000488281,129.147003173828,24.0990009307861,"4","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Lasca",NA,"0%",0.7,2.99,13.34,18.73,"Nenhuma",NA,NA,NA,NA
"3331","I21-3520",118.638000488281,129.147003173828,24.0990009307861,"4","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Fragmento Lasca","Distal","0%",0.7,4.24,18.13,0,"Nenhuma",NA,NA,NA,NA
"3332","I21-3520",118.638000488281,129.147003173828,24.0990009307861,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1.7,0,0,0,"Nenhuma",NA,NA,NA,NA
"3333","I21-3520",118.638000488281,129.147003173828,24.0990009307861,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,2.2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3334","I21-3520",118.638000488281,129.147003173828,24.0990009307861,"4","4E","BUCKET","VB",TRUE,"LOT-232","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,4,NA,NA
"3335","I21-3520",118.638000488281,129.147003173828,24.0990009307861,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,7,NA,NA
"3336","I21-3526",118.611000061035,129.546997070312,24.1040000915527,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,4,NA,NA
"3337","I21-3527",118.790000915527,129.488998413086,24.1450004577637,"4","4E","LITHIC","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3338","I21-3530",118.967002868652,129.654006958008,24.1410007476807,"4","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Fragmento",NA,NA,4,0,0,0,"Nenhuma",NA,NA,NA,NA
"3339","I21-3532",118.929000854492,129.593002319336,24.121000289917,"4","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Produto alongado",NA,"0%",1,4.07,7.24,27.01,"Nenhuma",NA,NA,NA,NA
"3340","I21-3533",118.779998779297,129.401992797852,24.1380004882812,"4","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3341","I21-3534",118.929000854492,129.447006225586,24.1480007171631,"4","4E","LITHIC","VB",TRUE,"LOT-102","Grauvaque","Fragmento",NA,NA,2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3342","I21-3535",118.875,129.600006103516,24.1089992523193,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,2.2,0,0,0,"Nenhuma",NA,NA,NA,NA
"3343","I21-3535",118.875,129.600006103516,24.1089992523193,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,1.5,0,0,0,"Nenhuma",NA,NA,NA,NA
"3344","I21-3535",118.875,129.600006103516,24.1089992523193,"4","4E","BUCKET","VB",TRUE,"LOT-232","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,8,NA,NA
"3345","I21-3536",118.859001159668,129.322006225586,24.1399993896484,"4","4E","LITHIC","VB",TRUE,"LOT-232","Grauvaque","Fragmento",NA,NA,4,0,0,0,"Nenhuma",NA,NA,NA,NA
"3346","I21-3546",118.986000061035,129.248001098633,24.1140003204346,"4","4E","LITHIC","VB",TRUE,"LOT-102","Silex","Núcleo",NA,"0%",17,17.76,27.5,23.76,"Nenhuma",NA,NA,NA,NA
"3347","I21-3549",118.444000244141,129.110000610352,24.0659999847412,"2","5","LITHIC","VB",TRUE,"LOT-100","Silex","Produto retocado",NA,"0%",2,5.75,12.84,22.65,"Nenhuma",NA,NA,"Peça esquirolada",NA
"3348","I21-3550",118.502998352051,129.061996459961,24.0990009307861,"2","5","LITHIC","VB",TRUE,"LOT-100","Outro","Fragmento Lasca","Distal","0%",9,11.68,33.17,0,"Nenhuma",NA,NA,NA,"Quartzito"
"3349","I21-3551",118.601997375488,129.128005981445,24.0639991760254,"2","5","LITHIC","VB",TRUE,"LOT-100","Silex","Produto alongado",NA,"0%",13,11.53,21.05,44.67,"Nenhuma",NA,NA,NA,NA
"3350","I21-3552",118.439002990723,129.063003540039,24.0510005950928,"2","5","BUCKET","VB",TRUE,"LOT-100","Silex","Lasca",NA,"0%",1.2,2.26,11.29,19.46,"Nenhuma",NA,NA,NA,NA
"3351","I21-3552",118.439002990723,129.063003540039,24.0510005950928,"2","5","BUCKET","VB",TRUE,"LOT-100","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,5,NA,NA
"3352","I21-3554",118.539001464844,129.378005981445,24.0849990844727,"2","5","LITHIC","VB",TRUE,"LOT-100","Silex","Fragmento Lasca","Outro","0%",5,8.58,15.34,0,"Concrecao",NA,NA,NA,NA
"3353","I21-3558",118.736000061035,129.305999755859,24.0550003051758,"2","5","BUCKET","VB",TRUE,"LOT-100","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,3,NA,NA
"3354","I21-3561",118.984001159668,129.738998413086,24.0839996337891,"2","5","LITHIC","VB",TRUE,"LOT-100","Calcedonia","Produto alongado",NA,"0%",2,7.76,11.49,28.14,"Nenhuma",NA,NA,NA,NA
"3355","I21-3563",118.77799987793,129.705993652344,24.0729999542236,"2","5","BUCKET","VB",TRUE,"LOT-100","Grauvaque","Fragmento",NA,NA,24.7,0,0,0,"Nenhuma",NA,NA,NA,NA
"3356","I21-3563",118.77799987793,129.705993652344,24.0729999542236,"2","5","BUCKET","VB",TRUE,"LOT-100","Grauvaque","Fragmento",NA,NA,3.4,0,0,0,"Concrecao",NA,NA,NA,NA
"3357","I21-3563",118.77799987793,129.705993652344,24.0729999542236,"2","5","BUCKET","VB",TRUE,"LOT-100","Grauvaque","Fragmento",NA,NA,2.9,0,0,0,"Nenhuma",NA,NA,NA,NA
"3358","I21-3563",118.77799987793,129.705993652344,24.0729999542236,"2","5","BUCKET","VB",TRUE,"LOT-100","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,1,NA,NA
"3359","I21-3563",118.77799987793,129.705993652344,24.0729999542236,"2","5","BUCKET","VB",TRUE,"LOT-100","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,6,NA,NA
"3360","I21-3565",118.290000915527,129.063995361328,24.0170001983643,"3","5B","LITHIC","VB",TRUE,"LOT-234","Grauvaque","Fragmento",NA,NA,10,0,0,0,"Nenhuma",NA,NA,NA,NA
"3361","I21-3567",118.59400177002,129.052993774414,24.056999206543,"3","5B","LITHIC","VB",TRUE,"LOT-234","Silex","Fragmento",NA,NA,4,0,0,0,"Nenhuma",NA,NA,NA,NA
"3362","I21-3569",118.40599822998,129.628997802734,24.1049995422363,"3","5B","LITHIC","VB",TRUE,"LOT-234","Grauvaque","Fragmento",NA,NA,277,0,0,0,"Nenhuma",NA,NA,NA,NA
"3363","I21-3571",118.400001525879,129.171997070312,24.0279998779297,"3","5B","BUCKET","VB",TRUE,"LOT-234","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,1,NA,NA
"3364","I21-3571",118.400001525879,129.171997070312,24.0279998779297,"3","5B","BUCKET","VB",TRUE,"LOT-234","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,4,NA,NA
"3365","I21-3571",118.400001525879,129.171997070312,24.0279998779297,"3","5B","BUCKET","VB",TRUE,"LOT-234","Dolerito","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,1,NA,NA
"3366","I21-3574",118.763000488281,129.643997192383,24.0340003967285,"3","5B","BUCKET","VB",TRUE,"LOT-234","Silex","Lasca",NA,"0%",1.2,4.94,17.06,15.03,"Nenhuma",NA,NA,NA,NA
"3367","I21-3574",118.763000488281,129.643997192383,24.0340003967285,"3","5B","BUCKET","VB",TRUE,"LOT-234","Grauvaque","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,2,NA,NA
"3368","I21-3576",118.843002319336,129.253997802734,24.0289993286133,"3","5B","BUCKET","VB",TRUE,"LOT-234","Silex","Esquírola",NA,NA,0,0,0,0,"Nenhuma",NA,2,NA,NA
